source,interaction,target
FBXW7,activates,MYB
TRAF6,activates,IRF7
AKT1,inhibits,IKBKG
RB1,activates,SP1
ERCC2,activates,GTF2H2
PHB2,inhibits,ESR1
SOCS1,inhibits,TYK2
HSPA4,inhibits,APAF1
YY1,activates,TP53
SPDYA,activates,CDK2
SRC,activates,KHDRBS1
KAT5,activates,APP
AMFR,activates,VCP
RARRES3,activates,MAVS
UBE2D3,inhibits,NFKBIA
UHRF2,inhibits,PCNP
EGLN1,activates,EPAS1
RNF41,inhibits,ERBB3
NHLRC1,inhibits,EPM2A
FBXO5,inhibits,CDC27
SYVN1,activates,GPR37
WWP1,inhibits,TP63
SOCS2,inhibits,GHR
EIF2AK2,activates,CHUK
MDC1,inhibits,BRCA1
ERCC8,activates,ERCC6
E2F1,activates,SKP2
TLR4,activates,BCL10
GTF2H3,activates,GTF2H2
SOCS3,inhibits,PTPN11
CREB1,activates,TP53
HIC1,activates,SIRT1
PSMC3,inhibits,SNCA
SNCA,inhibits,PSMC3
STX1A,inhibits,SNAP25
PRKN,inhibits,RHOT1
CDKN2A,inhibits,CDK4
SPRY1,inhibits,CBL
CD244,activates,SH2D1A
SEPT4,inhibits,XIAP
NPM1,inhibits,TP53
BCCIP,activates,CDKN1A
PRKCB,activates,RASGRP3
RHOA,activates,PKN1
EIF2B1,activates,EIF2B2
EP300,activates,YY1
PARK7,inhibits,SNCA
XPO5,activates,RAN
CREBBP,activates,AR
CASP3,activates,MDM2
NMI,inhibits,MYC
RAF1,inhibits,RB1
ERCC5,activates,GTF2H1
RSPO1,inhibits,RNF43
UBE3A,inhibits,RAD23A
HSPE1,inhibits,HSPD1
SP3,activates,SP1
GNAQ,activates,PLCB3
CLP1,activates,PCF11
ITCH,activates,CXCR4
RNF4,activates,PML
TICAM1,activates,TRAF3
BIRC7,inhibits,CASP3
NSD2,activates,HDAC1
INSIG1,activates,SCAP
SCAP,inhibits,INSIG1
CHEK1,inhibits,DDB1
DDB1,inhibits,CHEK1
SOCS1,inhibits,CSF2RB
NR1H2,activates,ABCA1
EP300,activates,GATA4
TP53,inhibits,BCL2L1
BCL2L1,inhibits,TP53
TCF3,activates,ID2
UBE2E1,inhibits,ATXN1
EXOC4,activates,EXOC5
NCOA1,activates,PPARA
GTF2F1,activates,CTDP1
ANAPC11,activates,UBE2C
SKP2,inhibits,EP300
PRKN,inhibits,MFN2
MFN2,activates,PRKN
STAT3,activates,DNMT1
MAP3K7,activates,PRKAA1
S100A10,inhibits,PLA2G4A
ADRB2,activates,GNAS
SYK,activates,CBLB
CBLB,inhibits,SYK
CDKN1B,inhibits,RHOA
RHOA,inhibits,CDKN1B
NEDD4,inhibits,ERBB3
DLG4,activates,ERBB4
ABHD5,activates,PNPLA2
E2F1,activates,PURA
RAC1,activates,PAK3
HSP90AB1,activates,FANCA
CALM1,activates,RYR1
DAXX,inhibits,AR
SQSTM1,activates,TRAF6
RANBP2,activates,MDM2
PIAS1,activates,TP53
MDM2,activates,HIF1A
NUMBL,inhibits,TRAF6
PPP2CA,inhibits,PRKCZ
HSPB1,inhibits,DAXX
EGFR,activates,PIK3CA
STAT3,activates,TWIST1
XIAP,activates,RIPK2
MAPK1,activates,TNIP1
ROCK1,activates,CDC25A
RIPK1,activates,MAP3K14
MMP7,activates,ITGB4
MAP3K2,activates,NFKBIA
SMAD7,activates,MAP3K7
MAP3K7,activates,HIPK2
GAB1,inhibits,MAP3K3
MAP3K3,activates,NFKBIA
TGFBR2,inhibits,STRAP
TGFBR2,activates,SMAD7
TNIP2,inhibits,RELA
TNIP2,inhibits,NFKB1
TNFRSF11A,activates,TRAF2
CDC27,activates,CDC23
CDC23,activates,CDC27
CDC27,activates,ANAPC1
ANAPC1,activates,CDC27
CDC27,activates,ANAPC2
ANAPC2,activates,CDC27
CDC27,activates,ANAPC4
ANAPC4,activates,CDC27
CDC27,activates,ANAPC5
ANAPC5,activates,CDC27
TNFAIP3,inhibits,TRAF2
TRAF2,activates,TAB1
TRAF2,activates,CASP8
TNFRSF1A,activates,NSMAF
TBK1,activates,AZI2
TNFRSF1B,activates,BIRC2
TGIF1,inhibits,SMAD2
TGFB1I1,activates,AR
TFDP1,inhibits,RBL1
SMAD4,activates,TFDP1
RELA,inhibits,AR
PPP1R13L,inhibits,RELA
HIPK2,activates,NLK
NLK,inhibits,CTNNB1
MYC,inhibits,CEBPA
CEBPA,inhibits,MYC
NSD1,activates,AR
UNC5CL,inhibits,NFKB1
PRKCD,activates,ITGA6
PRKCD,activates,ITGB4
KIT,activates,DOK1
HCK,activates,KIT
KIT,activates,PIK3CG
KIT,activates,STAT5A
KIT,activates,SPRED2
KIT,activates,STAT5B
KIT,activates,SOCS1
YES1,activates,KIT
PRKCG,activates,DVL2
LEF1,activates,CDX1
PRKCA,activates,DVL2
PRKCB,activates,DVL2
LRP1,activates,FZD1
EGFR,activates,ARF4
BRCA1,activates,AR
SMAD4,activates,ATF2
DVL3,inhibits,CTNNB1
SHC1,activates,DOK1
SMAD4,activates,E2F4
EGFR,activates,EPS8
RIPK1,inhibits,EGFR
HAT1,activates,HIST3H3
HSP90AA1,activates,RIPK1
HDAC1,inhibits,SMAD2
STK36,activates,GLI1
SAP18,inhibits,GLI1
SIN3A,inhibits,GLI1
CDC23,activates,FZR1
FZR1,activates,CDC23
ANAPC1,activates,FZR1
FZR1,activates,ANAPC1
FZR1,activates,ANAPC10
ANAPC10,activates,FZR1
ANAPC2,activates,FZR1
FZR1,activates,ANAPC2
ANAPC4,activates,FZR1
FZR1,activates,ANAPC4
ANAPC5,activates,FZR1
FZR1,activates,ANAPC5
STAT1,activates,FADD
GAB1,activates,PIK3CB
GAB1,activates,PIK3CG
GAB1,activates,PIK3R3
RBX1,activates,BTRC
AKT1,activates,APPL1
SMAD4,activates,E2F5
CASP8,activates,CASP10
CASP8,activates,MAP3K14
CRKL,activates,PIK3R2
CRKL,activates,PIK3R1
CUL1,inhibits,NFKBIA
SMAD4,activates,CTCF
PIK3R1,activates,CRK
CRK,activates,PIK3R1
PIN1,activates,CTNNB1
CSNK2B,activates,RELA
CDC16,activates,CDC23
CDC23,activates,CDC16
CDC16,activates,ANAPC1
ANAPC1,activates,CDC16
CDC16,activates,ANAPC10
ANAPC10,activates,CDC16
CDC16,activates,ANAPC2
ANAPC2,activates,CDC16
CDC16,activates,ANAPC4
ANAPC4,activates,CDC16
CDC16,activates,ANAPC5
ANAPC5,activates,CDC16
SKP1,activates,NFKBIA
ANAPC1,activates,CDC23
CDC23,activates,ANAPC1
CDC23,activates,ANAPC10
ANAPC10,activates,CDC23
CDC23,activates,ANAPC2
ANAPC2,activates,CDC23
CDC23,activates,ANAPC4
ANAPC4,activates,CDC23
CDC23,activates,ANAPC5
ANAPC5,activates,CDC23
PEBP1,inhibits,CHUK
CHUK,activates,HIST3H3
RBL1,activates,CCNE1
SMAD4,activates,RBL1
RAN,activates,AR
ANAPC1,activates,ANAPC10
ANAPC10,activates,ANAPC1
ANAPC1,activates,ANAPC2
ANAPC2,activates,ANAPC1
ANAPC1,activates,ANAPC4
ANAPC4,activates,ANAPC1
ANAPC1,activates,ANAPC5
ANAPC5,activates,ANAPC1
ANAPC2,activates,ANAPC10
ANAPC10,activates,ANAPC2
ANAPC4,activates,ANAPC10
ANAPC10,activates,ANAPC4
ANAPC5,activates,ANAPC10
ANAPC10,activates,ANAPC5
TNK2,activates,MCF2
ANAPC4,activates,ANAPC2
ANAPC2,activates,ANAPC4
ANAPC5,activates,ANAPC2
ANAPC2,activates,ANAPC5
SMAD4,activates,AR
SVIL,activates,AR
AR,activates,UBE2I
UBE2I,activates,AR
ANAPC5,activates,ANAPC4
ANAPC4,activates,ANAPC5
PPP2CA,inhibits,APC
SMAD2,inhibits,STRAP
STRAP,inhibits,SMAD2
SKP1,activates,TCF3
CITED1,activates,SMAD4
SRC,activates,CHUK
SNIP1,inhibits,SMAD2
CDC34,inhibits,NFKBIA
UBE2D3,inhibits,NFKB1
UBE2D3,activates,SMAD2
UBE2D1,activates,SKIL
UBE2D2,inhibits,NFKBIA
UBE2D2,activates,SMAD2
CCND1,inhibits,RBL1
CCND1,inhibits,RBL2
PEX10,inhibits,PEX12
TRAF2,activates,MAP4K3
APOE,activates,APP
SP1,activates,E2F1
AXL,activates,PLCG1
TP53,inhibits,HSPA1B
RASGRF1,activates,RHOA
RAD9A,inhibits,BCL2L1
FANCG,activates,FANCF
FANCE,activates,FANCA
HEY2,inhibits,ARNT
SAFB,inhibits,ESR1
HDAC9,activates,MEF2A
SYK,activates,RPS6KA2
TFDP1,activates,E2F2
TFDP2,activates,E2F2
RB1,inhibits,TAF1
TNFRSF1A,activates,FADD
GTF2H3,activates,ERCC3
RB1,activates,TFDP1
TFDP1,activates,RB1
TFDP2,activates,RB1
TFDP2,activates,RBL1
E2F1,inhibits,NFKB1
GNGT1,activates,GNB1
GTF2H1,activates,ERCC3
ERCC3,activates,GTF2H2
GTF2H1,activates,ERCC2
GTF2H3,activates,ERCC2
GTF2H1,activates,GTF2H2
ERCC5,activates,ERCC3
ERCC5,activates,GTF2H2
HSP90AA1,activates,AHR
TIMP1,inhibits,MMP1
HSP90AA1,activates,HSPD1
PDGFRB,activates,STAT5A
CDKN1A,inhibits,CCNA2
C8A,activates,C9
PGF,activates,VEGFA
OSM,activates,IL6
CCL16,activates,CXCR5
CCL1,activates,CCR1
CCL3,activates,CXCR5
CCL5,activates,CXCR5
NTF3,activates,BDNF
BDNF,activates,NTF3
CCL4,activates,CXCR5
PIAS1,activates,ESR1
UBE3A,activates,PGR
B2M,activates,HLA-E
ETFB,activates,ETFA
GADD45G,activates,PCNA
GADD45G,inhibits,CDK1
GADD45B,inhibits,CDK1
TFDP2,inhibits,E2F1
CDKN2A,inhibits,TP53
PHB,inhibits,E2F1
E2F1,inhibits,TBP
RB1,inhibits,SPI1
UBE2A,activates,UBB
CFLAR,inhibits,DAXX
RAC1,activates,PLCB2
PPM1G,activates,YBX1
SERPINA5,inhibits,F2
STK4,activates,RASSF5
RASSF5,activates,STK4
PABPC1,activates,EIF4G1
CDK8,activates,CCNC
DAXX,activates,TP53
BCL2,inhibits,NLRP1
BCL2L1,inhibits,NLRP1
APC,activates,ARHGEF4
TP73,activates,TP63
GTF2H1,activates,XPC
RCHY1,inhibits,TP53
F2,activates,F8
CD14,activates,TLR2
CCR5,activates,CXCR4
CRYAB,activates,CASP3
HSF1,inhibits,SUMO1
CDC16,activates,CDC26
CDC26,activates,CDC16
GSN,activates,AR
CFB,activates,C3
SERPINC1,inhibits,F9
CALM2,activates,CAMK2D
CALM2,activates,CAMK2B
CALM2,activates,CAMK2G
CALM2,activates,CAMK1
UBE2D1,activates,UBB
IFI16,activates,TP53
UBE3A,activates,UBB
MRAS,activates,RAF1
UCHL1,activates,UBB
MAPK10,activates,JUND
CCAR2,activates,SIRT1
IGFBP1,activates,IGF1
EIF1,activates,EIF3A
EIF1AX,activates,EIF3A
TRAF2,activates,TNIK
CHMP1A,inhibits,VPS4A
UBA1,activates,UBB
RAB3IP,activates,RAB8A
BRCA1,activates,UBB
CUL1,activates,UBB
FBXO5,inhibits,ANAPC10
FBXO5,inhibits,ANAPC2
NMNAT1,activates,PARP1
TXN,inhibits,CASP3
N4BP1,inhibits,ITCH
UBB,activates,PRKN
PRTN3,activates,IL32
CCNH,activates,RARA
YWHAB,activates,YWHAE
YWHAE,activates,YWHAB
YWHAB,activates,YWHAG
YWHAG,activates,YWHAB
YWHAB,activates,YWHAQ
YWHAG,activates,YWHAE
YWHAE,activates,YWHAG
YWHAE,activates,YWHAQ
YWHAG,activates,YWHAQ
SOX9,inhibits,RUNX2
ZMPSTE24,activates,LMNA
ROBO1,activates,SRGAP2
PTPN6,inhibits,IL4R
PRKCZ,activates,JAK1
IRS2,activates,PIK3R2
FES,activates,PIK3R1
IRS1,activates,PIK3R2
CXCR4,activates,PTK2
GRK3,activates,CXCR4
SOCS5,inhibits,IL4R
IRS2,activates,GRB2
RPS6KB1,activates,PIK3R1
PIK3R1,activates,RPS6KB1
JAK1,activates,FES
JAK3,activates,IRS1
GAB2,activates,PIK3R2
LYN,activates,GAB2
FHL2,inhibits,TRAF6
PSEN1,activates,DLL1
NUMB,activates,APP
NUMBL,inhibits,NOTCH1
PSEN2,activates,NOTCH1
PSEN2,activates,NOTCH2
PSEN2,activates,NOTCH3
PSEN2,activates,NOTCH4
HES6,inhibits,HES1
HDAC1,inhibits,RBPJ
ZAP70,activates,TUBB
GRB2,activates,ITK
CD8A,activates,LAT
DBNL,activates,MAP4K1
LCP2,activates,WAS
RASGRP2,activates,RAP1A
LCP2,activates,VAV3
LCK,activates,LIME1
CRK,activates,PIK3R2
CD28,activates,PIK3R2
ICOS,activates,PIK3R1
ICOS,activates,PIK3R2
NFATC1,activates,NFATC2
CD8A,activates,LCK
IL7R,activates,STAT5A
IL7R,activates,STAT5B
TEC,activates,VAV1
JAK2,activates,PPP2CA
CSF2RB,activates,SHC1
SYK,activates,GAB2
CSF2RB,activates,JAK1
IL3RA,activates,JAK1
KIT,activates,SH2B2
KIT,activates,STAP1
KIT,activates,GRB10
KIT,activates,PIK3R2
KIT,activates,TEC
TEC,activates,DOK1
KIT,activates,PIK3CA
EP300,activates,MITF
WAS,activates,ACTR2
WIPF1,activates,ACTR2
KIT,activates,SH2B3
KAT5,inhibits,STAT3
JAK1,activates,PIK3R1
MYD88,inhibits,IL1RAP
IL1R1,activates,TRAF6
IRAK1,activates,MAP3K7
TAB2,activates,CHUK
TRAF6,activates,CHUK
FBXW5,inhibits,MAP3K7
MAP3K2,activates,IKBKB
MAP3K2,activates,CHUK
SQSTM1,activates,IRAK1
EGFR,inhibits,FRS2
WNK1,activates,MAP3K2
WNK1,activates,MAP3K3
USP6NL,inhibits,RAB5A
REPS2,inhibits,RALBP1
EPS15L1,activates,EPN1
MAPK3,activates,PTPN5
MAP2K3,activates,MAPK3
HRAS,activates,MAP3K1
GAB1,activates,PIK3CD
PIK3R1,inhibits,PIK3CG
PIK3R2,activates,PIK3CB
PIK3R2,activates,PIK3CG
PIK3R3,activates,PIK3CB
EGFR,activates,SOS2
CBL,activates,UBB
EGF,activates,CBL
CBL,activates,EGF
GRB2,activates,UBB
PIK3R2,activates,SOS1
EGF,activates,SOS1
EGF,activates,SHC1
PIK3R1,activates,VAV2
VAV2,activates,PIK3R1
CBLB,activates,PIK3R2
CBLB,activates,EGF
EGF,activates,PIK3R2
EGF,activates,PIK3R1
FRS3,inhibits,MAPK1
STAMBP,activates,EGFR
RALA,activates,PLD2
RAP1A,activates,PLCE1
IL7R,activates,FYN
IL7R,activates,PIK3R1
IL7R,activates,PTK2B
JAK1,activates,PTK2B
DAB2,activates,SMAD3
TGFBR1,inhibits,STRAP
SMAD3,inhibits,STRAP
STRAP,inhibits,SMAD3
SMAD3,activates,E2F4
SMAD3,activates,E2F5
SMAD3,activates,ZEB2
SMAD2,activates,ZEB2
SMAD2,activates,MEF2C
CUL1,inhibits,SMAD3
TGFBR1,activates,FNTA
TGIF1,inhibits,SMAD4
HDAC1,inhibits,SMAD4
SMAD3,activates,RBL1
SMAD3,activates,TFDP1
TGFBR1,activates,AXIN1
SMAD3,inhibits,ZEB1
ANAPC1,activates,ANAPC7
ANAPC7,activates,ANAPC1
ANAPC7,activates,ANAPC2
ANAPC2,activates,ANAPC7
CDC27,activates,ANAPC7
ANAPC7,activates,CDC27
ANAPC7,activates,ANAPC4
ANAPC4,activates,ANAPC7
ANAPC7,activates,ANAPC5
ANAPC5,activates,ANAPC7
CDC16,activates,ANAPC7
ANAPC7,activates,CDC16
CDC16,activates,FZR1
FZR1,activates,CDC16
CDC23,activates,ANAPC7
ANAPC7,activates,CDC23
ANAPC7,activates,ANAPC10
ANAPC10,activates,ANAPC7
ANAPC7,activates,FZR1
PDPK1,activates,SMAD4
PDPK1,activates,SMAD7
PDPK1,activates,STRAP
COPS5,activates,SMAD7
SMAD3,activates,SOX9
TGFBR2,activates,SHC1
SMAD3,inhibits,BRCA1
SMAD3,activates,CREBBP
CREBBP,inhibits,SMAD3
CTNNB1,activates,PIK3CA
SMAD4,activates,CREBBP
CREBBP,inhibits,SMAD4
TGFB1,activates,SMAD7
TGFBR2,activates,PPP2R1A
SFRP2,inhibits,WNT4
FRAT1,inhibits,AXIN1
DAB2,inhibits,AXIN1
CTBP2,inhibits,TCF7L2
SFRP1,inhibits,WNT5A
SFRP2,inhibits,WNT3A
SFRP1,inhibits,WNT3A
SFRP2,inhibits,WNT5A
APC,inhibits,ILK
WIF1,inhibits,WNT3A
WIF1,inhibits,WNT4
WIF1,inhibits,WNT5A
WIF1,inhibits,WNT5B
WIF1,inhibits,WNT7A
WIF1,inhibits,WNT9A
WIF1,inhibits,WNT11
SFRP4,inhibits,WNT7A
DVL1,activates,PI4K2A
IL5RA,activates,JAK1
LYN,activates,IL5RA
STK36,activates,GLI2
SKI,inhibits,GLI2
NFKB1,activates,IKBKG
IKBKG,activates,NFKB1
BIRC2,inhibits,CASP8
BIRC2,inhibits,FADD
CFLAR,inhibits,TRADD
CFLAR,inhibits,RIPK1
BIRC2,inhibits,CFLAR
TNFRSF1A,activates,CHUK
TNFRSF1A,activates,TNFRSF1B
TNFRSF1B,activates,TNFRSF1A
PSMD2,activates,BTRC
TNFRSF1A,activates,IKBKG
RIPK3,activates,GLUL
CASP8,inhibits,RIPK3
RIPK1,activates,IKBKB
TRADD,activates,IKBKB
TNFRSF1A,activates,SMPD3
TNFRSF1A,activates,TNFAIP3
TNFAIP3,activates,TNFRSF1A
JAK3,inhibits,IL2RB
JAK1,activates,PIK3R2
IL2RB,activates,STAT5A
IL2RB,activates,STAT1
IL2RB,activates,STAT3
SOCS3,inhibits,IL2RB
IL2RB,activates,SOCS3
PIK3CA,activates,PRKCZ
PIK3CB,activates,PRKCZ
PIK3CG,activates,PRKCZ
PIK3CD,activates,PRKCZ
BCL2,inhibits,ITM2B
LYN,activates,MAPK3
CALR,inhibits,AR
GAPDH,activates,AR
PIAS2,inhibits,AR
NRIP1,activates,AR
PIK3R2,activates,PTK2
PTK2,activates,PIK3R2
HSP90B1,activates,AR
AR,activates,PIK3R1
AHR,activates,AR
PRDX1,activates,AR
TCF4,inhibits,AR
FOXA1,inhibits,AR
GSK3B,inhibits,AR
ZMIZ1,activates,AR
AR,inhibits,PARK7
GTF2H4,activates,GTF2H1
GTF2H3,activates,GTF2H1
GTF2H4,activates,GTF2H2
GTF2H4,activates,GTF2H3
GTF2H4,activates,ERCC3
GTF2H4,activates,ERCC2
CCNH,inhibits,GTF2H4
AR,activates,SMARCC1
NCOA1,activates,SMARCC1
SIRT1,activates,AR
FKBP4,activates,AR
STAT3,activates,SOCS7
JAK2,activates,IRS2
STAT3,activates,FOXO1
STAT5B,activates,SOCS7
STAT5A,activates,SOCS7
AKT1,activates,IKBKB
JAK2,activates,PIK3R2
IRS4,activates,PIK3R1
LEPR,activates,JAK3
PDIA3,activates,STAT3
LEP,activates,CRP
MMP14,activates,CD44
TSHR,activates,GNAQ
TSHR,inhibits,SCRIB
PRKACA,activates,NFKBIA
HRAS,activates,PIK3R2
IRS2,activates,SHC1
ITGB4,activates,PIK3R1
LAMB2,activates,ITGA6
LAMA3,activates,ITGA6
EGFR,activates,ITGA6
TGM2,activates,PLCD1
BLNK,activates,PLCG1
BLNK,activates,SOS1
BLK,activates,CBL
BLNK,activates,PLCG2
LCK,activates,CD79A
PTPN6,inhibits,BLNK
HCK,activates,BCAR1
CD79B,activates,SYK
CD19,activates,PIK3R2
PTPN6,inhibits,CD79A
PTPN6,inhibits,CD79B
RRAS2,activates,PIK3CD
IL6ST,activates,GRB2
TYK2,activates,PTPN11
IL6ST,activates,VAV1
PIK3R1,activates,STAT3
JAK2,activates,SHC1
IL6ST,inhibits,STAT1
TCF3,activates,ID1
TCF7L2,activates,ID2
IRF8,activates,TRAF6
STRADB,activates,XIAP
XIAP,inhibits,APAF1
PELI1,activates,MAP3K7
CASP1,activates,TIRAP
XIAP,inhibits,CASP6
MYD88,activates,TRAF6
IKBKB,activates,IRAK1
IRAK1,activates,IKBKB
IRAK1BP1,inhibits,IRAK1
XIAP,activates,TAB2
RAF1,activates,XIAP
XIAP,activates,TAB1
TICAM1,activates,IRF3
SQSTM1,activates,RIPK1
IKBKB,activates,SQSTM1
SQSTM1,activates,IKBKB
IRAK3,activates,TRAF6
IRAK1,activates,IRAK2
IRAK1,activates,IRAK3
NGFR,activates,IRAK1
TNFAIP3,inhibits,TICAM1
HRAS,activates,AFDN
IKBKB,inhibits,IRS2
CASP8,activates,IKBKB
IKBKB,activates,EIF2AK2
TLR4,activates,TICAM1
SIGIRR,inhibits,MYD88
TLR2,activates,RAC1
TRAF1,inhibits,TICAM1
TICAM1,activates,TRAF1
TSC22D3,inhibits,RAF1
PRKCE,activates,RAF1
PLCB2,activates,MAPK14
RAP1A,activates,AFDN
PEBP1,inhibits,IKBKB
KRAS,activates,RALGDS
PIK3CA,activates,TICAM1
PRKCE,inhibits,MAPK1
GZMB,activates,CASP7
RAB2A,activates,GAPDH
BTK,inhibits,FAS
TLR3,activates,TRAF6
TLR3,activates,MAP3K7
TLR3,activates,TAB3
HSP90AA1,inhibits,BIRC5
APAF1,activates,CASP3
CASP3,activates,APAF1
FLT3,activates,PIK3R1
NFKB1,activates,JUN
CDH1,activates,PIP5K1C
HDAC3,inhibits,PPARG
MET,activates,CDH1
MAPK13,activates,ATF2
MAPK14,inhibits,DYRK1B
CTNNB1,activates,MYC
CTNNA1,activates,PIK3R1
RSF1,inhibits,NFKB1
MAP2K4,activates,MAPK11
MAP2K7,activates,MAP2K4
MAPK8,inhibits,WWOX
CTNNB1,activates,MITF
IRF3,activates,EP300
EP300,activates,IRF1
CTNND1,activates,PIP5K1C
DUSP16,inhibits,MAPK8
GSPT1,activates,MAP3K5
SARM1,activates,TICAM1
FOS,activates,CCND1
SLC9A3R1,activates,CTNNB1
RABAC1,inhibits,CTNNB1
MAP3K11,inhibits,CHUK
MAP3K8,activates,CHUK
CHUK,inhibits,IRS1
CASP8,activates,CHUK
CASP10,activates,MAP3K14
LCK,activates,PIK3CG
ZAP70,activates,PIK3CG
CXCR4,activates,PIK3CG
CXCR4,activates,GNA11
EGFR,activates,JAK1
FCER1G,activates,SYK
IL2RG,activates,JAK2
PTPN6,inhibits,TYK2
PTPN6,inhibits,IFNAR1
VAV1,activates,PIK3R1
PIK3R1,activates,VAV1
CREBBP,activates,IRF1
ARRB1,activates,NFKBIA
TRAF1,activates,MAP3K14
PRKCZ,inhibits,NFKBIA
DNAJA3,inhibits,NFKBIA
DNAJA3,inhibits,IKBKB
MTA1,inhibits,ITGB3BP
AKT2,inhibits,MAPK8
IFNAR2,activates,STAT2
EGR1,inhibits,AR
IFIT1,inhibits,EIF3E
NCK1,activates,PAK3
SOCS4,inhibits,JAK2
DUSP1,inhibits,MAPK10
DUSP10,inhibits,MAPK10
DUSP1,inhibits,MAPK11
DUSP10,inhibits,MAPK11
CDC42,activates,PAK3
MAPK10,activates,ELK1
ARRB2,activates,MAPK10
COPS6,activates,CASP3
SUGT1,activates,NOD1
NOD2,activates,NLRP1
RIPK2,activates,TAB1
RIPK2,activates,TAB2
CASP8,activates,DEDD
SUGT1,activates,NLRP3
MYD88,activates,FADD
ESR1,activates,TRIM25
MEFV,inhibits,PYCARD
CASP1,activates,MEFV
PYDC1,inhibits,PYCARD
TRAF2,activates,DAB2IP
DAB2IP,activates,TRAF2
CYLD,inhibits,DDX58
PRKAA2,activates,TRIP6
CASP8,activates,HDAC7
HDAC7,activates,CASP8
IL1B,inhibits,ALPP
EXOC2,activates,TBK1
IRAK1,activates,CHUK
SOCS3,inhibits,TFDP1
CCNE1,activates,E2F1
PSTPIP1,activates,MEFV
TMEM173,activates,IRF3
CASP6,activates,APP
CASP8,activates,APP
SIAH1,activates,SNCA
FBXW11,inhibits,GLI2
BTRC,activates,TP63
TP53,activates,BARD1
BARD1,activates,UBB
CUL1,inhibits,CDK2
CUL1,inhibits,CDKN1A
RHEB,activates,RPTOR
TSC1,activates,RICTOR
TSC2,activates,RICTOR
TSC1,activates,MAPKAP1
TSC1,activates,MLST8
TSC2,activates,MLST8
TSC2,activates,MTOR
RRAGA,inhibits,RPTOR
RRAGB,inhibits,RPTOR
GSK3B,activates,TSC1
MTOR,activates,CLIP1
RRAGB,inhibits,MTOR
RRAGC,inhibits,MTOR
MTOR,activates,EIF3B
RPTOR,activates,EIF3B
CCNA2,activates,SKP2
SKP2,inhibits,CCNA2
CISH,inhibits,GHR
TBC1D7,activates,TSC1
CUL4A,activates,TSC2
FKBP8,activates,KCNH2
EGLN3,activates,EPAS1
EIF4A2,activates,EIF4E
EIF4EBP1,inhibits,EIF4E2
FKBP1A,inhibits,SMAD7
FKBP1A,inhibits,SMURF1
MKNK1,activates,EIF4G1
PARD6B,activates,PRKCZ
CDC42,activates,PARD6G
CDC42,activates,PARD6B
CDC42,activates,PARD6A
IKBKB,activates,MTOR
HSP90AB1,inhibits,AKT1
AKT1,activates,PRKCD
PRKCZ,activates,RPS6KB1
BCL3,inhibits,BCL10
PITX2,activates,LEF1
LEF1,activates,PITX2
PIK3R1,activates,PRKCZ
PIK3R1,activates,PDPK1
CCL13,activates,CCL2
CRP,activates,IL6
IL6,activates,CRP
ELANE,activates,CXCL8
HFE,inhibits,TF
PF4,inhibits,CXCL8
CXCL8,activates,MMP9
SERPINB9,inhibits,GZMB
GZMA,activates,XRCC6
GZMB,activates,CASP8
GZMB,activates,CASP10
IFNAR2,activates,STAT1
GZMB,activates,CASP9
CASP1,activates,CASP3
GZMB,activates,UBE4B
GZMB,activates,VWF
SNCA,activates,MAPK3
GZMB,activates,MCL1
CASP3,inhibits,MCL1
NPM1,activates,GZMB
GZMM,activates,NPM1
BIRC2,activates,RIPK2
BIRC3,activates,RIPK2
MSX1,activates,TP53
KAT2B,activates,IRF2
IRF2BP1,inhibits,ATF2
TNFRSF10A,activates,CASP8
TNFRSF10B,activates,CASP8
TKFC,inhibits,IFIH1
PIAS4,inhibits,IRF3
PIAS4,inhibits,TICAM1
IL6,activates,A2M
ZBP1,activates,RIPK3
TOLLIP,activates,TRAF6
TBK1,activates,CALCOCO2
RIPK1,activates,CHUK
TGFBR1,activates,TAB1
ARHGDIA,inhibits,RHOB
IL12RB2,activates,STAT4
RGL2,activates,RALA
RRAS2,activates,RGL2
MASP2,activates,C4B
C1S,activates,C4B
NOXA1,activates,NOX1
NOX1,activates,NOXA1
CD9,inhibits,IL16
DNAJA3,activates,JAK2
STAT3,inhibits,HIF1A
HMGB1,inhibits,TLR9
TP53INP2,activates,GABARAP
GABARAPL1,activates,OPRK1
RIPK2,activates,TRAF3
ACTN4,inhibits,NOS3
MUC1,activates,LGALS3
TBK1,activates,YWHAE
GADD45G,activates,MAP3K4
SRC,inhibits,FGFR2
PNRC1,inhibits,GRB2
HDAC1,inhibits,SMAD3
SMAD2,activates,SMAD1
IFI16,activates,TMEM173
CD14,activates,TLR3
SPI1,activates,VAV1
IRF5,activates,IL12B
IRF5,activates,IL12A
ELANE,activates,MMP9
GFI1,inhibits,ELANE
HLA-G,activates,KIR3DL1
KIR2DL1,activates,PTPN11
KIR2DL1,activates,PTPN6
TYROBP,activates,KLRD1
KIR3DL1,activates,PTPN6
KIR3DL1,activates,PTPN11
HSPA14,activates,TLR4
CXCR4,activates,PPIA
PPIA,inhibits,CXCR4
NPM1,inhibits,CXCR4
YY1,activates,MYC
F2,activates,FGG
PPP2CA,activates,CXCR2
PPP2R1A,activates,CXCR2
YWHAH,activates,YWHAQ
YWHAZ,activates,YWHAQ
SFN,activates,YWHAQ
CCL22,activates,CCR7
APC,activates,CTBP1
PML,activates,ELF4
