Gene ID	Gene Name	HepG2
ENSG00000181744	C3orf58	1112
ENSG00000181789	COPG1	218320
ENSG00000181873	IBA57	52813
ENSG00000181915	ADO	4517
ENSG00000181929	PRKAG1	27711
ENSG00000181938	GINS3	547
ENSG00000181991	MRPS11	77268
ENSG00000182004	SNRPE	558229
ENSG00000182054	IDH2	770849
ENSG00000182087	TMEM259	82
ENSG00000182117	NOP10	118817
ENSG00000182134	TDRKH	2462
ENSG00000182149	IST1	237892
ENSG00000182154	MRPL41	68973
ENSG00000182173	TSEN54	6
ENSG00000182179	UBA7	1025
ENSG00000182180	MRPS16	49951
ENSG00000182196	ARL6IP4	20347
ENSG00000182199	SHMT2	603452
ENSG00000182208	MOB2	14348
ENSG00000182220	ATP6AP2	12548
ENSG00000182253	SYNM	27
ENSG00000182287	AP1S2	9581
ENSG00000182307	C8orf33	306
ENSG00000182325	FBXL6	459
ENSG00000182362	YBEY	4698
ENSG00000182400	TRAPPC6B	4653
ENSG00000182446	NPLOC4	102773
ENSG00000182472	CAPN12	156
ENSG00000182473	EXOC7	16397
ENSG00000182481	KPNA2	146095
ENSG00000182504	CEP97	196
ENSG00000182512	GLRX5	71566
ENSG00000182534	MXRA7	2665
ENSG00000182541	LIMK2	2450
ENSG00000182544	MFSD5	2789
ENSG00000182551	ADI1	255141
ENSG00000182552	RWDD4	13082
ENSG00000182568	SATB1	16
ENSG00000182621	PLCB1	322
ENSG00000182628	SKA2	140
ENSG00000182670	TTC3	776
ENSG00000182704	TSKU	1206
ENSG00000182718	ANXA2	29324
ENSG00000182749	PAQR7	1769
ENSG00000182768	NGRN	1858
ENSG00000182809	CRIP2	32550
ENSG00000182810	DDX28	4341
ENSG00000182827	ACBD3	85808
ENSG00000182858	ALG12	2586
ENSG00000182871	COL18A1	357
ENSG00000182872	RBM10	10609
ENSG00000182899	RPL35A	592138
ENSG00000182919	C11orf54	28285
ENSG00000182934	SRPRA	44994
ENSG00000182944	EWSR1	161161
ENSG00000182973	CNOT10	3379
ENSG00000182979	MTA1	10565
ENSG00000182985	CADM1	16733
ENSG00000183010	PYCR1	788921
ENSG00000183011	NAA38	39836
ENSG00000183020	AP2A2	24540
ENSG00000183032	SLC25A21	13646
ENSG00000183044	ABAT	376397
ENSG00000183048	SLC25A10	26688
ENSG00000183155	RABIF	41579
ENSG00000183207	RUVBL2	320500
ENSG00000183208	GDPGP1	14567
ENSG00000183255	PTTG1IP	177595
ENSG00000183258	DDX41	17683
ENSG00000183291	SELENOF	1296
ENSG00000183337	BCOR	23
ENSG00000183386	FHL3	10023
ENSG00000183421	RIPK4	90
ENSG00000183431	SF3A3	146663
ENSG00000183495	EP400	963
ENSG00000183520	UTP11	69357
ENSG00000183527	PSMG1	45726
ENSG00000183530	PRR14L	1784
ENSG00000183576	SETD3	12136
ENSG00000183605	SFXN4	17607
ENSG00000183617	MRPL54	3270
ENSG00000183624	HMCES	4742
ENSG00000183648	NDUFB1	128204
ENSG00000183696	UPP1	4486
ENSG00000183726	TMEM50A	12640
ENSG00000183735	TBK1	6446
ENSG00000183741	CBX6	3949
ENSG00000183751	TBL3	56684
ENSG00000183765	CHEK2	3205
ENSG00000183779	ZNF703	1157
ENSG00000183785	TUBA8	37454
ENSG00000183808	RBM12B	4148
ENSG00000183814	LIN9	56
ENSG00000183828	NUDT14	747
ENSG00000183856	IQGAP3	502
ENSG00000183978	COA3	77501
ENSG00000184007	PTP4A2	125691
ENSG00000184009	ACTG1	1725
ENSG00000184012	TMPRSS2	567
ENSG00000184056	VPS33B	5736
ENSG00000184076	UQCR10	180643
ENSG00000184083	FAM120C	238
ENSG00000184117	NIPSNAP1	248976
ENSG00000184162	NR2C2AP	377
ENSG00000184164	CRELD2	19129
ENSG00000184178	SCFD2	5774
ENSG00000184182	UBE2F	7662
ENSG00000184205	TSPYL2	67
ENSG00000184207	PGP	52675
ENSG00000184209	SNRNP35	881
ENSG00000184216	IRAK1	273
ENSG00000184220	CMSS1	25199
ENSG00000184227	ACOT1	1266
ENSG00000184254	ALDH1A3	40
ENSG00000184277	TM2D3	1166
ENSG00000184281	TSSC4	9159
ENSG00000184292	TACSTD2	93
ENSG00000184304	PRKD1	1021
ENSG00000184357	HIST1H1B	338105
ENSG00000184363	PKP3	1513
ENSG00000184368	MAP7D2	1097
ENSG00000184371	CSF1	77
ENSG00000184428	TOP1MT	79
ENSG00000184432	COPB2	265769
ENSG00000184445	KNTC1	6896
ENSG00000184470	TXNRD2	35214
ENSG00000184500	PROS1	10
ENSG00000184508	HDDC3	33611
ENSG00000184575	XPOT	65988
ENSG00000184634	MED12	387
ENSG00000184640	Sep-09	166567
ENSG00000184677	ZBTB40	37
ENSG00000184702	Sep-05	6092
ENSG00000184708	EIF4ENIF1	315
ENSG00000184743	ATL3	14460
ENSG00000184752	NDUFA12	95409
ENSG00000184787	UBE2G2	32178
ENSG00000184831	APOO	29948
ENSG00000184840	TMED9	170337
ENSG00000184857	TMEM186	1065
ENSG00000184897	H1FX	194531
ENSG00000184900	SUMO3	1559
ENSG00000184922	FMNL1	521
ENSG00000184924	PTRHD1	198955
ENSG00000184967	NOC4L	94655
ENSG00000184992	BRI3BP	20487
ENSG00000185009	AP3M1	104185
ENSG00000185015	CA13	15295
ENSG00000185022	MAFF	550
ENSG00000185024	BRF1	97
ENSG00000185043	CIB1	3235
ENSG00000185049	NELFA	18056
ENSG00000185085	INTS5	1177
ENSG00000185088	RPS27L	524368
ENSG00000185090	MANEAL	518
ENSG00000185100	ADSSL1	70
ENSG00000185104	FAF1	5488
ENSG00000185127	C6orf120	34344
ENSG00000185129	PURA	140489
ENSG00000185163	DDX51	4686
ENSG00000185187	SIGIRR	86
ENSG00000185236	RAB11B	237695
ENSG00000185238	PRMT3	6538
ENSG00000185246	PRPF39	2850
ENSG00000185298	CCDC137	479
ENSG00000185305	ARL15	477
ENSG00000185344	ATP6V0A2	4244
ENSG00000185359	HGS	52344
ENSG00000185404	SP140L	21
ENSG00000185414	MRPL30	13725
ENSG00000185418	TARSL2	1369
ENSG00000185420	SMYD3	1131
ENSG00000185432	METTL7A	269054
ENSG00000185475	TMEM179B	197
ENSG00000185483	ROR1	370
ENSG00000185515	BRCC3	13647
ENSG00000185532	PRKG1	231
ENSG00000185551	NR2F2	530
ENSG00000185567	AHNAK2	741
ENSG00000185608	MRPL40	29057
ENSG00000185619	PCGF3	56
ENSG00000185624	P4HB	2815698
ENSG00000185627	PSMD13	375642
ENSG00000185630	PBX1	238
ENSG00000185658	BRWD1	165
ENSG00000185721	DRG1	199240
ENSG00000185722	ANKFY1	12889
ENSG00000185728	YTHDF3	56213
ENSG00000185745	IFIT1	3
ENSG00000185753	CXorf38	974
ENSG00000185787	MORF4L1	24304
ENSG00000185798	WDR53	205
ENSG00000185813	PCYT2	206623
ENSG00000185825	BCAP31	530443
ENSG00000185838	GNB1L	4764
ENSG00000185875	THNSL1	5914
ENSG00000185883	ATP6V0C	72923
ENSG00000185896	LAMP1	225820
ENSG00000185900	POMK	2045
ENSG00000185946	RNPC3	330
ENSG00000185950	IRS2	26
ENSG00000185963	BICD2	1445
ENSG00000185973	TMLHE	3785
ENSG00000186001	LRCH3	5231
ENSG00000186010	NDUFA13	306429
ENSG00000186063	AIDA	19282
ENSG00000186106	ANKRD46	4380
ENSG00000186141	POLR3C	6035
ENSG00000186153	WWOX	2709
ENSG00000186174	BCL9L	345
ENSG00000186204	CYP4F12	46
ENSG00000186205	Mar-01	25584
ENSG00000186260	MRTFB	149
ENSG00000186283	TOR3A	725
ENSG00000186298	PPP1CC	17960
ENSG00000186350	RXRA	485
ENSG00000186377	CYP4X1	2456
ENSG00000186416	NKRF	13029
ENSG00000186432	KPNA4	86894
ENSG00000186468	RPS23	1334313
ENSG00000186469	GNG2	1054
ENSG00000186517	ARHGAP30	2251
ENSG00000186522	Sep-10	8207
ENSG00000186532	SMYD4	149
ENSG00000186566	GPATCH8	2306
ENSG00000186575	NF2	1408
ENSG00000186591	UBE2H	93781
ENSG00000186625	KATNA1	167
ENSG00000186635	ARAP1	10874
ENSG00000186660	ZFP91	245
ENSG00000186687	LYRM7	26888
ENSG00000186716	BCR	592
ENSG00000186815	TPCN1	191
ENSG00000186834	HEXIM1	71820
ENSG00000186866	POFUT2	11895
ENSG00000186871	ERCC6L	1098
ENSG00000186908	ZDHHC17	35
ENSG00000187017	ESPN	29471
ENSG00000187024	PTRH1	3309
ENSG00000187051	RPS19BP1	28419
ENSG00000187079	TEAD1	273
ENSG00000187091	PLCD1	1772
ENSG00000187097	ENTPD5	19227
ENSG00000187109	NAP1L1	352964
ENSG00000187118	CMC1	93630
ENSG00000187134	AKR1C1	209396
ENSG00000187147	RNF220	249
ENSG00000187164	SHTN1	24981
ENSG00000187231	SESTD1	970
ENSG00000187239	FNBP1	2517
ENSG00000187240	DYNC2H1	78
ENSG00000187244	BCAM	89500
ENSG00000187257	RSBN1L	6393
ENSG00000187325	TAF9B	1928
ENSG00000187446	CHP1	54293
ENSG00000187514	PTMA	28430
ENSG00000187522	HSPA14	15113
ENSG00000187535	IFT140	23
ENSG00000187555	USP7	147217
ENSG00000187608	ISG15	112464
ENSG00000187676	B3GLCT	4937
ENSG00000187678	SPRY4	2780
ENSG00000187688	TRPV2	1511
ENSG00000187735	TCEA1	117362
ENSG00000187736	NHEJ1	5703
ENSG00000187742	SECISBP2	22
ENSG00000187772	LIN28B	19925
ENSG00000187778	MCRS1	225
ENSG00000187837	HIST1H1C	4055191
ENSG00000187840	EIF4EBP1	235691
ENSG00000187867	PALM3	427
ENSG00000187954	CYHR1	2738
ENSG00000188021	UBQLN2	22888
ENSG00000188026	RILPL1	45
ENSG00000188157	AGRN	4554
ENSG00000188167	TMPPE	18571
ENSG00000188191	PRKAR1B	150
ENSG00000188211	NCR3LG1	1601
ENSG00000188215	DCUN1D3	4923
ENSG00000188229	TUBB4B	4049923
ENSG00000188243	COMMD6	4203
ENSG00000188313	PLSCR1	5499
ENSG00000188338	SLC38A3	23387
ENSG00000188342	GTF2F2	49785
ENSG00000188352	FOCAD	3033
ENSG00000188404	SELL	533
ENSG00000188419	CHM	2570
ENSG00000188486	H2AFX	49265
ENSG00000188488	SERPINA5	16738
ENSG00000188522	FAM83G	681
ENSG00000188529	SRSF10	65594
ENSG00000188554	NBR1	313
ENSG00000188566	NDOR1	508
ENSG00000188573	FBLL1	3822
ENSG00000188603	CLN3	253
ENSG00000188612	SUMO2	1579401
ENSG00000188641	DPYD	512
ENSG00000188643	S100A16	6325
ENSG00000188647	PTAR1	7631
ENSG00000188690	UROS	1074
ENSG00000188725	SMIM15	4583
ENSG00000188739	RBM34	29326
ENSG00000188807	TMEM201	6536
ENSG00000188811	NHLRC3	25312
ENSG00000188846	RPL14	1710977
ENSG00000188976	NOC2L	68785
ENSG00000188994	ZNF292	11
ENSG00000189043	NDUFA4	394292
ENSG00000189046	ALKBH2	356
ENSG00000189050	RNFT1	247
ENSG00000189056	RELN	1051
ENSG00000189057	FAM111B	241
ENSG00000189060	H1F0	4002634
ENSG00000189077	TMEM120A	20631
ENSG00000189079	ARID2	383
ENSG00000189091	SF3B3	217055
ENSG00000189114	BLOC1S3	10
ENSG00000189159	JPT1	41590
ENSG00000189171	S100A13	168936
ENSG00000189221	MAOA	57400
ENSG00000189241	TSPYL1	1567
ENSG00000189283	FHIT	1358
ENSG00000189306	RRP7A	8144
ENSG00000189369	GSPT2	87
ENSG00000189403	HMGB1	3144986
ENSG00000196072	BLOC1S2	4391
ENSG00000196083	IL1RAP	292
ENSG00000196116	TDRD7	451
ENSG00000196136	SERPINA3	310802
ENSG00000196139	AKR1C3	2888815
ENSG00000196141	SPATS2L	116183
ENSG00000196151	WDSUB1	2008
ENSG00000196154	S100A4	7162
ENSG00000196177	ACADSB	450945
ENSG00000196187	TMEM63A	1094
ENSG00000196199	MPHOSPH8	1340
ENSG00000196208	GREB1	511
ENSG00000196220	SRGAP3	399
ENSG00000196235	SUPT5H	31243
ENSG00000196236	XPNPEP3	11241
ENSG00000196262	PPIA	6885187
ENSG00000196290	NIF3L1	33684
ENSG00000196305	IARS	167033
ENSG00000196329	GIMAP5	68
ENSG00000196352	CD55	3702
ENSG00000196363	WDR5	36069
ENSG00000196365	LONP1	169366
ENSG00000196367	TRRAP	2409
ENSG00000196369	SRGAP2B	8610
ENSG00000196396	PTPN1	111042
ENSG00000196405	EVL	418
ENSG00000196411	EPHB4	2220
ENSG00000196419	XRCC6	1208265
ENSG00000196428	TSC22D2	1554
ENSG00000196449	YRDC	12150
ENSG00000196455	PIK3R4	5060
ENSG00000196465	MYL6B	5425
ENSG00000196475	GK2	40203
ENSG00000196498	NCOR2	115
ENSG00000196502	SULT1A1	285440
ENSG00000196504	PRPF40A	64398
ENSG00000196505	GDAP2	1091
ENSG00000196510	ANAPC7	8410
ENSG00000196517	SLC6A9	1556
ENSG00000196526	AFAP1	2031
ENSG00000196531	NACA	788141
ENSG00000196535	MYO18A	7852
ENSG00000196544	BORCS6	1007
ENSG00000196547	MAN2A2	189
ENSG00000196549	MME	1975
ENSG00000196565	HBG2	170
ENSG00000196576	PLXNB2	6323
ENSG00000196586	MYO6	16274
ENSG00000196588	MRTFA	147
ENSG00000196591	HDAC2	45009
ENSG00000196632	WNK3	54
ENSG00000196636	SDHAF3	770
ENSG00000196642	RABL6	6380
ENSG00000196700	ZNF512B	134
ENSG00000196704	AMZ2	616
ENSG00000196712	NF1	92
ENSG00000196715	VKORC1L1	110602
ENSG00000196730	DAPK1	287
ENSG00000196743	GM2A	6855
ENSG00000196754	S100A2	2596
ENSG00000196776	CD47	17015
ENSG00000196781	TLE1	3242
ENSG00000196792	STRN3	102625
ENSG00000196814	MVB12B	1539
ENSG00000196839	ADA	8731
ENSG00000196850	PPTC7	3392
ENSG00000196865	NHLRC2	21828
ENSG00000196878	LAMB3	36
ENSG00000196914	ARHGEF12	1538
ENSG00000196923	PDLIM7	19226
ENSG00000196924	FLNA	224097
ENSG00000196935	SRGAP1	111
ENSG00000196937	FAM3C	28000
ENSG00000196950	SLC39A10	1525
ENSG00000196954	CASP4	1690
ENSG00000196961	AP2A1	80124
ENSG00000196975	ANXA4	843486
ENSG00000197043	ANXA6	279159
ENSG00000197045	GMFB	30259
ENSG00000197056	ZMYM1	77
ENSG00000197063	MAFG	1754
ENSG00000197070	ARRDC1	6423
ENSG00000197077	KIAA1671	91
ENSG00000197081	IGF2R	74142
ENSG00000197102	DYNC1H1	167550
ENSG00000197111	PCBP2	373690
ENSG00000197114	ZGPAT	8599
ENSG00000197122	SRC	71832
ENSG00000197136	PCNX3	3162
ENSG00000197142	ACSL5	152778
ENSG00000197150	ABCB8	1736
ENSG00000197157	SND1	287371
ENSG00000197165	SULT1A2	4727
ENSG00000197170	PSMD12	259598
ENSG00000197183	NOL4L	197
ENSG00000197217	ENTPD4	11
ENSG00000197249	SERPINA1	387393
ENSG00000197256	KANK2	1556
ENSG00000197265	GTF2E2	15235
ENSG00000197296	FITM2	84610
ENSG00000197299	BLM	5601
ENSG00000197312	DDI2	20273
ENSG00000197321	SVIL	711
ENSG00000197323	TRIM33	18299
ENSG00000197324	LRP10	82
ENSG00000197345	MRPL21	67580
ENSG00000197355	UAP1L1	13195
ENSG00000197381	ADARB1	823
ENSG00000197386	HTT	2119
ENSG00000197417	SHPK	31223
ENSG00000197429	IPP	288
ENSG00000197444	OGDHL	93
ENSG00000197448	GSTK1	124933
ENSG00000197451	HNRNPAB	342634
ENSG00000197498	RPF2	182832
ENSG00000197535	MYO5A	362
ENSG00000197548	ATG7	3657
ENSG00000197586	ENTPD6	1209
ENSG00000197594	ENPP1	46634
ENSG00000197601	FAR1	1793
ENSG00000197635	DPP4	449122
ENSG00000197694	SPTAN1	440763
ENSG00000197702	PARVA	20251
ENSG00000197705	KLHL14	9709
ENSG00000197712	FAM114A1	42301
ENSG00000197713	RPE	121675
ENSG00000197724	PHF2	2517
ENSG00000197728	RPS26	548383
ENSG00000197746	PSAP	649162
ENSG00000197747	S100A10	1404
ENSG00000197756	RPL37A	711542
ENSG00000197771	MCMBP	4467
ENSG00000197785	ATAD3A	249689
ENSG00000197798	FAM118B	2420
ENSG00000197822	OCLN	12565
ENSG00000197858	GPAA1	15275
ENSG00000197860	SGTB	2020
ENSG00000197872	FAM49A	108
ENSG00000197879	MYO1C	62853
ENSG00000197892	KIF13B	5813
ENSG00000197894	ADH5	870245
ENSG00000197905	TEAD4	2536
ENSG00000197912	SPG7	14533
ENSG00000197930	ERO1A	327606
ENSG00000197948	FCHSD1	66
ENSG00000197956	S100A6	201586
ENSG00000197958	RPL12	1748584
ENSG00000197961	ZNF121	539
ENSG00000197965	MPZL1	37134
ENSG00000197969	VPS13A	840
ENSG00000197976	AKAP17A	6368
ENSG00000197982	C1orf122	7569
ENSG00000198000	NOL8	1252
ENSG00000198001	IRAK4	232
ENSG00000198015	MRPL42	59380
ENSG00000198034	RPS4X	1832031
ENSG00000198042	MAK16	31986
ENSG00000198053	SIRPA	31
ENSG00000198055	GRK6	651
ENSG00000198056	PRIM1	3295
ENSG00000198060	Mar-05	30795
ENSG00000198074	AKR1B10	426905
ENSG00000198087	CD2AP	31050
ENSG00000198099	ADH4	117149
ENSG00000198113	TOR4A	2331
ENSG00000198130	HIBCH	107235
ENSG00000198142	SOWAHC	1064
ENSG00000198157	HMGN5	328
ENSG00000198160	MIER1	62
ENSG00000198162	MAN1A2	1267
ENSG00000198168	SVIP	14092
ENSG00000198171	DDRGK1	63065
ENSG00000198189	HSD17B11	317983
ENSG00000198203	SULT1C2	1745
ENSG00000198218	QRICH1	5270
ENSG00000198231	DDX42	58899
ENSG00000198242	RPL23A	2659041
ENSG00000198258	UBL5	51500
ENSG00000198265	HELZ	1097
ENSG00000198276	UCKL1	1339
ENSG00000198286	CARD11	236
ENSG00000198300	PEG3	23664
ENSG00000198301	SDAD1	15730
ENSG00000198315	ZKSCAN8	41
ENSG00000198356	ASNA1	137773
ENSG00000198363	ASPH	49732
ENSG00000198373	WWP2	166
ENSG00000198380	GFPT1	541885
ENSG00000198399	ITSN2	4757
ENSG00000198408	OGA	15882
ENSG00000198420	TCAF1	15159
ENSG00000198431	TXNRD1	136828
ENSG00000198478	SH3BGRL2	16567
ENSG00000198492	YTHDF2	27742
ENSG00000198498	TMA16	13776
ENSG00000198513	ATL1	53
ENSG00000198522	GPN1	2019
ENSG00000198554	WDHD1	936
ENSG00000198561	CTNND1	135723
ENSG00000198585	NUDT16	4654
ENSG00000198589	LRBA	17413
ENSG00000198604	BAZ1A	2420
ENSG00000198612	COPS8	141170
ENSG00000198642	KLHL9	40
ENSG00000198648	STK39	21495
ENSG00000198663	C6orf89	3750
ENSG00000198677	TTC37	7452
ENSG00000198682	PAPSS2	221
ENSG00000198692	EIF1AY	15966
ENSG00000198695	MT-ND6	1771
ENSG00000198700	IPO9	79528
ENSG00000198707	CEP290	5
ENSG00000198712	MT-CO2	857114
ENSG00000198715	GLMP	2601
ENSG00000198721	ECI2	177335
ENSG00000198722	UNC13B	65
ENSG00000198727	MT-CYB	56997
ENSG00000198728	LDB1	1041
ENSG00000198730	CTR9	13603
ENSG00000198743	SLC5A3	2046
ENSG00000198752	CDC42BPB	3129
ENSG00000198755	RPL10A	2040403
ENSG00000198756	COLGALT2	7293
ENSG00000198758	EPS8L3	160
ENSG00000198763	MT-ND2	106171
ENSG00000198780	FAM169A	45709
ENSG00000198783	ZNF830	2581
ENSG00000198786	MT-ND5	39487
ENSG00000198791	CNOT7	11743
ENSG00000198793	MTOR	5828
ENSG00000198799	LRIG2	32
ENSG00000198804	MT-CO1	136616
ENSG00000198805	PNP	280395
ENSG00000198814	GK	255451
ENSG00000198821	CD247	664
ENSG00000198824	CHAMP1	1923
ENSG00000198825	INPP5F	253
ENSG00000198830	HMGN2	76108
ENSG00000198833	UBE2J1	707
ENSG00000198836	OPA1	27334
ENSG00000198840	MT-ND3	291785
ENSG00000198841	KTI12	9482
ENSG00000198843	SELENOT	27671
ENSG00000198856	OSTC	566397
ENSG00000198858	R3HDM4	1645
ENSG00000198860	TSEN15	7870
ENSG00000198862	LTN1	4012
ENSG00000198873	GRK5	376
ENSG00000198886	MT-ND4	13694
ENSG00000198887	SMC5	1391
ENSG00000198888	MT-ND1	59340
ENSG00000198890	PRMT6	3582
ENSG00000198898	CAPZA2	474462
ENSG00000198899	MT-ATP6	297175
ENSG00000198900	TOP1	296465
ENSG00000198901	PRC1	2714
ENSG00000198910	L1CAM	3431
ENSG00000198917	SPOUT1	14779
ENSG00000198918	RPL39	1019072
ENSG00000198925	ATG9A	26063
ENSG00000198929	NOS1AP	5287
ENSG00000198931	APRT	503603
ENSG00000198937	CCDC167	602
ENSG00000198938	MT-CO3	37252
ENSG00000198947	DMD	1502
ENSG00000198951	NAGA	7548
ENSG00000198952	SMG5	200
ENSG00000198954	KIF1BP	12411
ENSG00000198959	TGM2	99070
ENSG00000198964	SGMS1	300
ENSG00000203485	INF2	6261
ENSG00000203667	COX20	280724
ENSG00000203668	CHML	1345
ENSG00000203705	TATDN3	125
ENSG00000203791	EEF1AKMT2	1707
ENSG00000203797	DDO	2297
ENSG00000203879	GDI1	114263
ENSG00000204084	INPP5B	526
ENSG00000204120	GIGYF2	10228
ENSG00000204128	C2orf72	28860
ENSG00000204130	RUFY2	1
ENSG00000204138	PHACTR4	2734
ENSG00000204178	MACO1	865
ENSG00000204237	OXLD1	1405
ENSG00000204316	MRPL38	104101
ENSG00000204370	SDHD	43798
ENSG00000204611	ZNF616	50
ENSG00000204628	RACK1	1236396
ENSG00000204634	TBC1D8	152
ENSG00000204673	AKT1S1	6143
ENSG00000204822	MRPL53	36374
ENSG00000204842	ATXN2	8213
ENSG00000204843	DCTN1	69932
ENSG00000204899	MZT1	11776
ENSG00000204954	C12orf73	5185
ENSG00000204977	TRIM13	169
ENSG00000205060	SLC35B4	3338
ENSG00000205155	PSENEN	14913
ENSG00000205189	ZBTB10	270
ENSG00000205220	PSMB10	3372
ENSG00000205250	E2F4	180
ENSG00000205302	SNX2	94378
ENSG00000205323	SARNP	35380
ENSG00000205336	ADGRG1	23
ENSG00000205339	IPO7	176013
ENSG00000205356	TECPR1	62
ENSG00000205403	CFI	5280
ENSG00000205413	SAMD9	45
ENSG00000205423	CNEP1R1	2873
ENSG00000205476	CCDC85C	130
ENSG00000205542	TMSB4X	20848
ENSG00000205581	HMGN1	17904
ENSG00000205629	LCMT1	15255
ENSG00000205707	ETFRF1	1840
ENSG00000205726	ITSN1	1077
ENSG00000205758	CRYZL1	6345
ENSG00000205765	C5orf51	2987
ENSG00000205808	PLPP6	5351
ENSG00000205937	RNPS1	104846
ENSG00000205981	DNAJC19	44375
ENSG00000206053	JPT2	86378
ENSG00000206075	SERPINB5	19
ENSG00000206418	RAB12	13132
ENSG00000206503	HLA-A	772
ENSG00000206527	HACD2	116806
ENSG00000206557	TRIM71	7689
ENSG00000206560	ANKRD28	4627
ENSG00000206562	METTL6	47
ENSG00000211455	STK38L	4195
ENSG00000211456	SACM1L	56662
ENSG00000211460	TSN	653278
ENSG00000213024	NUP62	131264
ENSG00000213066	FGFR1OP	3387
ENSG00000213079	SCAF8	11199
ENSG00000213145	CRIP1	215101
ENSG00000213221	DNLZ	3503
ENSG00000213246	SUPT4H1	22154
ENSG00000213281	NRAS	121804
ENSG00000213339	QTRT1	11760
ENSG00000213341	CHUK	4219
ENSG00000213366	GSTM2	16212
ENSG00000213380	COG8	11507
ENSG00000213390	ARHGAP19	449
ENSG00000213397	HAUS7	84
ENSG00000213463	SYNJ2BP	85655
ENSG00000213465	ARL2	29530
ENSG00000213516	RBMXL1	1374
ENSG00000213523	SRA1	10745
ENSG00000213551	DNAJC9	50633
ENSG00000213563	C8orf82	29319
ENSG00000213585	VDAC1	2501769
ENSG00000213593	TMX2	57430
ENSG00000213614	HEXA	101046
ENSG00000213639	PPP1CB	96006
ENSG00000213672	NCKIPSD	450
ENSG00000213699	SLC35F6	3248
ENSG00000213741	RPS29	983851
ENSG00000213782	DDX47	85219
ENSG00000213793	ZNF888	2919
ENSG00000213930	GALT	11723
ENSG00000213949	ITGA1	7926
ENSG00000213965	NUDT19	7331
ENSG00000213977	TAX1BP3	57398
ENSG00000213983	AP1G2	6670
ENSG00000213995	NAXD	13181
ENSG00000214022	REPIN1	957
ENSG00000214026	MRPL23	54762
ENSG00000214046	SMIM7	3576
ENSG00000214063	TSPAN4	541
ENSG00000214078	CPNE1	387225
ENSG00000214113	LYRM4	122001
ENSG00000214114	MYCBP	47478
ENSG00000214160	ALG3	5447
ENSG00000214253	FIS1	110671
ENSG00000214367	HAUS3	29
ENSG00000214435	AS3MT	2702
ENSG00000214517	PPME1	72478
ENSG00000214530	STARD10	69603
ENSG00000214655	ZSWIM8	156
ENSG00000214706	IFRD2	4497
ENSG00000214717	ZBED1	833
ENSG00000214736	TOMM6	143295
ENSG00000214753	HNRNPUL2	124184
ENSG00000214944	ARHGEF28	411
ENSG00000215021	PHB2	1049820
ENSG00000215251	FASTKD5	20013
ENSG00000215301	DDX3X	312733
ENSG00000215305	VPS16	16157
ENSG00000216490	IFI30	4929
ENSG00000218336	TENM3	123
ENSG00000218891	ZNF579	592
ENSG00000220205	VAMP2	598
ENSG00000221818	EBF2	599
ENSG00000221823	PPP3R1	5644
ENSG00000221838	AP4M1	629
ENSG00000221914	PPP2R2A	45223
ENSG00000221978	CCNL2	2974
ENSG00000223496	EXOSC6	50777
ENSG00000223980	ENSG00000223980	15291
ENSG00000224051	CPTP	436
ENSG00000225663	MCRIP1	84998
ENSG00000225697	SLC26A6	1391
ENSG00000225830	ERCC6	232
ENSG00000225921	NOL7	149349
ENSG00000225968	ELFN1	76
ENSG00000227345	PARG	1656
ENSG00000227500	SCAMP4	28079
ENSG00000228253	MT-ATP8	222495
ENSG00000228278	ORM2	2100
ENSG00000228299	ENSG00000228299	13466
ENSG00000228716	DHFR	5024
ENSG00000229314	ORM1	15791
ENSG00000229833	PET100	27555
ENSG00000230124	ACBD6	428
ENSG00000230797	YY2	2442
ENSG00000230989	HSBP1	102586
ENSG00000232112	TMA7	22210
ENSG00000232119	MCTS1	254697
ENSG00000233276	GPX1	243825
ENSG00000233927	RPS28	1444542
ENSG00000234545	FAM133B	7021
ENSG00000234906	APOC2	18319
ENSG00000235173	HGH1	4857
ENSG00000235657	ENSG00000235657	105655
ENSG00000236320	SLFN14	127
ENSG00000237190	CDKN2AIPNL	22914
ENSG00000239264	TXNDC5	861664
ENSG00000239306	RBM14	108689
ENSG00000239382	ALKBH6	2740
ENSG00000239672	NME1	876567
ENSG00000239713	APOBEC3G	196
ENSG00000239789	MRPS17	52660
ENSG00000239857	GET4	72343
ENSG00000239900	ADSL	87298
ENSG00000240230	COX19	20209
ENSG00000240303	ACAD11	5585
ENSG00000240344	PPIL3	31655
ENSG00000240682	ISY1	4045
ENSG00000240694	PNMA2	17725
ENSG00000240857	RDH14	31591
ENSG00000241258	CRCP	4600
ENSG00000241343	RPL36A	10670
ENSG00000241360	PDXP	79791
ENSG00000241468	ATP5MF	65402
ENSG00000241553	ARPC4	424566
ENSG00000241685	ARPC1A	11155
ENSG00000241837	ATP5PO	1113429
ENSG00000241878	PISD	7246
ENSG00000241935	HOGA1	158
ENSG00000241945	PWP2	82796
ENSG00000241973	PI4KA	784
ENSG00000241978	AKAP2	3493
ENSG00000242028	HYPK	34891
ENSG00000242110	AMACR	4488
ENSG00000242114	MTFP1	23749
ENSG00000242247	ARFGAP3	8645
ENSG00000242265	PEG10	72390
ENSG00000242372	EIF6	1115648
ENSG00000242485	MRPL20	33303
ENSG00000242498	ARPIN	1231
ENSG00000242802	AP5Z1	256
ENSG00000243147	MRPL33	96020
