source,interaction,target
PDGFA,activates,FLT3
PDGFA,activates,EPHA2
PDGFA,activates,EPHA8
PDGFA,activates,EGFR
PDGFA,activates,FGFR4
PDGFA,activates,FGFR1
PDGFA,activates,EPHB4
PDGFA,activates,MERTK
PDGFA,activates,EPHA7
PDGFA,activates,EPHA5
PDGFA,activates,LMTK2
PDGFA,activates,INSR
PDGFA,activates,ERBB2
PDGFA,activates,KIT
PDGFA,activates,EPHA6
PDGFA,activates,MST1R
PDGFA,activates,ROR2
PDGFA,activates,INSRR
PDGFA,activates,LTK
PDGFA,activates,CSF1R
PDGFA,activates,DDR2
PDGFA,activates,DDR1
PDGFA,activates,EPHA3
PDGFA,activates,EPHA4
PDGFA,activates,PDGFRB
PDGFA,activates,MUSK
PDGFA,activates,ROR1
PDGFA,activates,NTRK3
PDGFA,activates,TEK
PDGFA,activates,ROS1
PDGFA,activates,PTK7
PDGFA,activates,TYRO3
PDGFA,activates,RET
PDGFA,activates,NTRK2
PDGFA,activates,NTRK1
PDGFA,activates,AATK
PDGFA,activates,EPHB1
PDGFA,activates,EPHB2
PDGFA,activates,ERBB4
PDGFA,activates,ERBB3
PDGFA,activates,EPHA1
PDGFA,activates,FLT4
PDGFA,activates,RYK
PDGFA,activates,KDR
PDGFA,activates,FLT1
EFNA4,activates,FGFR2
EFNA4,activates,ALK
EFNA4,activates,EPHB3
EFNA4,activates,MET
EFNA4,activates,TIE1
EFNA4,activates,AXL
EFNA4,activates,IGF1R
EFNA4,activates,FGFR3
EFNA4,activates,FLT3
EFNA4,activates,EGFR
EFNA4,activates,FGFR4
EFNA4,activates,FGFR1
EFNA4,activates,EPHB4
EFNA4,activates,MERTK
EFNA4,activates,LMTK2
EFNA4,activates,INSR
EFNA4,activates,ERBB2
EFNA4,activates,KIT
EFNA4,activates,MST1R
EFNA4,activates,ROR2
EFNA4,activates,INSRR
EFNA4,activates,LTK
EFNA4,activates,PDGFRA
EFNA4,activates,CSF1R
EFNA4,activates,DDR2
EFNA4,activates,DDR1
EFNA4,activates,PDGFRB
EFNA4,activates,MUSK
EFNA4,activates,ROR1
EFNA4,activates,NTRK3
EFNA4,activates,TEK
EFNA4,activates,ROS1
EFNA4,activates,PTK7
EFNA4,activates,TYRO3
EFNA4,activates,RET
EFNA4,activates,NTRK2
EFNA4,activates,NTRK1
EFNA4,activates,AATK
EFNA4,activates,EPHB1
EFNA4,activates,EPHB2
EFNA4,activates,ERBB4
EFNA4,activates,ERBB3
EFNA4,activates,EPHA1
EFNA4,activates,FLT4
EFNA4,activates,RYK
EFNA4,activates,KDR
EFNA4,activates,FLT1
EGF,activates,FGFR2
EGF,activates,ALK
EGF,activates,EPHB3
EGF,activates,MET
EGF,activates,TIE1
EGF,activates,AXL
EGF,activates,IGF1R
EGF,activates,FGFR3
EGF,activates,FLT3
EGF,activates,EPHA2
EGF,activates,EPHA8
EGF,activates,FGFR4
EGF,activates,FGFR1
EGF,activates,EPHB4
EGF,activates,MERTK
EGF,activates,EPHA7
EGF,activates,EPHA5
EGF,activates,LMTK2
EGF,activates,INSR
EGF,activates,KIT
EGF,activates,EPHA6
EGF,activates,MST1R
EGF,activates,ROR2
EGF,activates,INSRR
EGF,activates,LTK
EGF,activates,PDGFRA
EGF,activates,CSF1R
EGF,activates,DDR2
EGF,activates,DDR1
EGF,activates,EPHA3
EGF,activates,EPHA4
EGF,activates,PDGFRB
EGF,activates,MUSK
EGF,activates,ROR1
EGF,activates,NTRK3
EGF,activates,TEK
EGF,activates,ROS1
EGF,activates,PTK7
EGF,activates,TYRO3
EGF,activates,RET
EGF,activates,NTRK2
EGF,activates,NTRK1
EGF,activates,AATK
EGF,activates,EPHB1
EGF,activates,EPHB2
EGF,activates,ERBB4
EGF,activates,ERBB3
EGF,activates,EPHA1
EGF,activates,FLT4
EGF,activates,RYK
EGF,activates,KDR
EGF,activates,FLT1
PDGFB,activates,FGFR2
PDGFB,activates,ALK
PDGFB,activates,EPHB3
PDGFB,activates,MET
PDGFB,activates,TIE1
PDGFB,activates,AXL
PDGFB,activates,IGF1R
PDGFB,activates,FGFR3
PDGFB,activates,FLT3
PDGFB,activates,EPHA2
PDGFB,activates,EPHA8
PDGFB,activates,EGFR
PDGFB,activates,FGFR4
PDGFB,activates,FGFR1
PDGFB,activates,EPHB4
PDGFB,activates,MERTK
PDGFB,activates,EPHA7
PDGFB,activates,EPHA5
PDGFB,activates,LMTK2
PDGFB,activates,INSR
PDGFB,activates,ERBB2
PDGFB,activates,KIT
PDGFB,activates,EPHA6
PDGFB,activates,MST1R
PDGFB,activates,ROR2
PDGFB,activates,INSRR
PDGFB,activates,LTK
PDGFB,activates,CSF1R
PDGFB,activates,DDR2
PDGFB,activates,DDR1
PDGFB,activates,EPHA3
PDGFB,activates,EPHA4
PDGFB,activates,PDGFRB
PDGFB,activates,MUSK
PDGFB,activates,ROR1
PDGFB,activates,NTRK3
PDGFB,activates,TEK
PDGFB,activates,ROS1
PDGFB,activates,PTK7
PDGFB,activates,TYRO3
PDGFB,activates,RET
PDGFB,activates,NTRK2
PDGFB,activates,NTRK1
PDGFB,activates,AATK
PDGFB,activates,EPHB1
PDGFB,activates,EPHB2
PDGFB,activates,ERBB4
PDGFB,activates,ERBB3
PDGFB,activates,EPHA1
PDGFB,activates,FLT4
PDGFB,activates,RYK
PDGFB,activates,KDR
PDGFB,activates,FLT1
NTF4,activates,FGFR2
NTF4,activates,ALK
NTF4,activates,EPHB3
NTF4,activates,MET
NTF4,activates,TIE1
NTF4,activates,AXL
NTF4,activates,IGF1R
NTF4,activates,FGFR3
NTF4,activates,FLT3
NTF4,activates,EPHA2
NTF4,activates,EPHA8
NTF4,activates,EGFR
NTF4,activates,FGFR4
NTF4,activates,FGFR1
NTF4,activates,EPHB4
NTF4,activates,MERTK
NTF4,activates,EPHA7
NTF4,activates,EPHA5
NTF4,activates,LMTK2
NTF4,activates,INSR
NTF4,activates,ERBB2
NTF4,activates,KIT
NTF4,activates,EPHA6
NTF4,activates,MST1R
NTF4,activates,ROR2
NTF4,activates,INSRR
NTF4,activates,LTK
NTF4,activates,PDGFRA
NTF4,activates,CSF1R
NTF4,activates,DDR2
NTF4,activates,DDR1
NTF4,activates,EPHA3
NTF4,activates,EPHA4
NTF4,activates,PDGFRB
NTF4,activates,MUSK
NTF4,activates,ROR1
NTF4,activates,NTRK3
NTF4,activates,TEK
NTF4,activates,ROS1
NTF4,activates,PTK7
NTF4,activates,TYRO3
NTF4,activates,RET
NTF4,activates,AATK
NTF4,activates,EPHB1
NTF4,activates,EPHB2
NTF4,activates,ERBB4
NTF4,activates,ERBB3
NTF4,activates,EPHA1
NTF4,activates,FLT4
NTF4,activates,RYK
NTF4,activates,KDR
NTF4,activates,FLT1
PGF,activates,FGFR2
PGF,activates,ALK
PGF,activates,EPHB3
PGF,activates,MET
PGF,activates,TIE1
PGF,activates,AXL
PGF,activates,IGF1R
PGF,activates,FGFR3
PGF,activates,FLT3
PGF,activates,EPHA2
PGF,activates,EPHA8
PGF,activates,EGFR
PGF,activates,FGFR4
PGF,activates,FGFR1
PGF,activates,EPHB4
PGF,activates,MERTK
PGF,activates,EPHA7
PGF,activates,EPHA5
PGF,activates,LMTK2
PGF,activates,INSR
PGF,activates,ERBB2
PGF,activates,KIT
PGF,activates,EPHA6
PGF,activates,MST1R
PGF,activates,ROR2
PGF,activates,INSRR
PGF,activates,LTK
PGF,activates,PDGFRA
PGF,activates,CSF1R
PGF,activates,DDR2
PGF,activates,DDR1
PGF,activates,EPHA3
PGF,activates,EPHA4
PGF,activates,PDGFRB
PGF,activates,MUSK
PGF,activates,ROR1
PGF,activates,NTRK3
PGF,activates,TEK
PGF,activates,ROS1
PGF,activates,PTK7
PGF,activates,TYRO3
PGF,activates,RET
PGF,activates,NTRK2
PGF,activates,NTRK1
PGF,activates,AATK
PGF,activates,EPHB1
PGF,activates,EPHB2
PGF,activates,ERBB4
PGF,activates,ERBB3
PGF,activates,EPHA1
PGF,activates,FLT4
PGF,activates,RYK
PGF,activates,KDR
PGF,activates,FLT1
VEGFC,activates,FGFR2
VEGFC,activates,ALK
VEGFC,activates,EPHB3
VEGFC,activates,MET
VEGFC,activates,TIE1
VEGFC,activates,AXL
VEGFC,activates,IGF1R
VEGFC,activates,FGFR3
VEGFC,activates,FLT3
VEGFC,activates,EPHA2
VEGFC,activates,EPHA8
VEGFC,activates,EGFR
VEGFC,activates,FGFR4
VEGFC,activates,FGFR1
VEGFC,activates,EPHB4
VEGFC,activates,MERTK
VEGFC,activates,EPHA7
VEGFC,activates,EPHA5
VEGFC,activates,LMTK2
VEGFC,activates,INSR
VEGFC,activates,ERBB2
VEGFC,activates,KIT
VEGFC,activates,EPHA6
VEGFC,activates,MST1R
VEGFC,activates,ROR2
VEGFC,activates,INSRR
VEGFC,activates,LTK
VEGFC,activates,PDGFRA
VEGFC,activates,CSF1R
VEGFC,activates,DDR2
VEGFC,activates,DDR1
VEGFC,activates,EPHA3
VEGFC,activates,EPHA4
VEGFC,activates,PDGFRB
VEGFC,activates,MUSK
VEGFC,activates,ROR1
VEGFC,activates,NTRK3
VEGFC,activates,TEK
VEGFC,activates,ROS1
VEGFC,activates,PTK7
VEGFC,activates,TYRO3
VEGFC,activates,RET
VEGFC,activates,NTRK2
VEGFC,activates,NTRK1
VEGFC,activates,AATK
VEGFC,activates,EPHB1
VEGFC,activates,EPHB2
VEGFC,activates,ERBB4
VEGFC,activates,ERBB3
VEGFC,activates,EPHA1
VEGFC,activates,RYK
VEGFC,activates,FLT1
TGFA,activates,FGFR2
TGFA,activates,ALK
TGFA,activates,EPHB3
TGFA,activates,MET
TGFA,activates,TIE1
TGFA,activates,AXL
TGFA,activates,IGF1R
TGFA,activates,FGFR3
TGFA,activates,FLT3
TGFA,activates,EPHA2
TGFA,activates,EPHA8
TGFA,activates,FGFR4
TGFA,activates,FGFR1
TGFA,activates,EPHB4
TGFA,activates,MERTK
TGFA,activates,EPHA7
TGFA,activates,EPHA5
TGFA,activates,LMTK2
TGFA,activates,INSR
TGFA,activates,ERBB2
TGFA,activates,KIT
TGFA,activates,EPHA6
TGFA,activates,MST1R
TGFA,activates,ROR2
TGFA,activates,INSRR
TGFA,activates,LTK
TGFA,activates,PDGFRA
TGFA,activates,CSF1R
TGFA,activates,DDR2
TGFA,activates,DDR1
TGFA,activates,EPHA3
TGFA,activates,EPHA4
TGFA,activates,PDGFRB
TGFA,activates,MUSK
TGFA,activates,ROR1
TGFA,activates,NTRK3
TGFA,activates,TEK
TGFA,activates,ROS1
TGFA,activates,PTK7
TGFA,activates,TYRO3
TGFA,activates,RET
TGFA,activates,NTRK2
TGFA,activates,NTRK1
TGFA,activates,AATK
TGFA,activates,EPHB1
TGFA,activates,EPHB2
TGFA,activates,ERBB4
TGFA,activates,ERBB3
TGFA,activates,EPHA1
TGFA,activates,FLT4
TGFA,activates,RYK
TGFA,activates,KDR
TGFA,activates,FLT1
FGF17,activates,ALK
FGF17,activates,EPHB3
FGF17,activates,MET
FGF17,activates,TIE1
FGF17,activates,AXL
FGF17,activates,IGF1R
FGF17,activates,FGFR3
FGF17,activates,FLT3
FGF17,activates,EPHA2
FGF17,activates,EPHA8
FGF17,activates,EGFR
FGF17,activates,FGFR4
FGF17,activates,FGFR1
FGF17,activates,EPHB4
FGF17,activates,MERTK
FGF17,activates,EPHA7
FGF17,activates,EPHA5
FGF17,activates,LMTK2
FGF17,activates,INSR
FGF17,activates,ERBB2
FGF17,activates,KIT
FGF17,activates,EPHA6
FGF17,activates,MST1R
FGF17,activates,ROR2
FGF17,activates,INSRR
FGF17,activates,LTK
FGF17,activates,PDGFRA
FGF17,activates,CSF1R
FGF17,activates,DDR2
FGF17,activates,DDR1
FGF17,activates,EPHA3
FGF17,activates,EPHA4
FGF17,activates,PDGFRB
FGF17,activates,MUSK
FGF17,activates,ROR1
FGF17,activates,NTRK3
FGF17,activates,TEK
FGF17,activates,ROS1
FGF17,activates,PTK7
FGF17,activates,TYRO3
FGF17,activates,RET
FGF17,activates,NTRK2
FGF17,activates,NTRK1
FGF17,activates,AATK
FGF17,activates,EPHB1
FGF17,activates,EPHB2
FGF17,activates,ERBB4
FGF17,activates,ERBB3
FGF17,activates,EPHA1
FGF17,activates,FLT4
FGF17,activates,RYK
FGF17,activates,KDR
FGF17,activates,FLT1
NTF3,activates,FGFR2
NTF3,activates,ALK
NTF3,activates,EPHB3
NTF3,activates,MET
NTF3,activates,TIE1
NTF3,activates,AXL
NTF3,activates,IGF1R
NTF3,activates,FGFR3
NTF3,activates,FLT3
NTF3,activates,EPHA2
NTF3,activates,EPHA8
NTF3,activates,EGFR
NTF3,activates,FGFR4
NTF3,activates,FGFR1
NTF3,activates,EPHB4
NTF3,activates,MERTK
NTF3,activates,EPHA7
NTF3,activates,EPHA5
NTF3,activates,LMTK2
NTF3,activates,INSR
NTF3,activates,ERBB2
NTF3,activates,KIT
NTF3,activates,EPHA6
NTF3,activates,MST1R
NTF3,activates,ROR2
NTF3,activates,INSRR
NTF3,activates,LTK
NTF3,activates,PDGFRA
NTF3,activates,CSF1R
NTF3,activates,DDR2
NTF3,activates,DDR1
NTF3,activates,EPHA3
NTF3,activates,EPHA4
NTF3,activates,PDGFRB
NTF3,activates,MUSK
NTF3,activates,ROR1
NTF3,activates,TEK
NTF3,activates,ROS1
NTF3,activates,PTK7
NTF3,activates,TYRO3
NTF3,activates,RET
NTF3,activates,NTRK2
NTF3,activates,NTRK1
NTF3,activates,AATK
NTF3,activates,EPHB1
NTF3,activates,EPHB2
NTF3,activates,ERBB4
NTF3,activates,ERBB3
NTF3,activates,EPHA1
NTF3,activates,FLT4
NTF3,activates,RYK
NTF3,activates,KDR
NTF3,activates,FLT1
FGF22,activates,ALK
FGF22,activates,EPHB3
FGF22,activates,MET
FGF22,activates,TIE1
FGF22,activates,AXL
FGF22,activates,IGF1R
FGF22,activates,FGFR3
FGF22,activates,FLT3
FGF22,activates,EPHA2
FGF22,activates,EPHA8
FGF22,activates,EGFR
FGF22,activates,FGFR4
FGF22,activates,FGFR1
FGF22,activates,EPHB4
FGF22,activates,MERTK
FGF22,activates,EPHA7
FGF22,activates,EPHA5
FGF22,activates,LMTK2
FGF22,activates,INSR
FGF22,activates,ERBB2
FGF22,activates,KIT
FGF22,activates,EPHA6
FGF22,activates,MST1R
FGF22,activates,ROR2
FGF22,activates,INSRR
FGF22,activates,LTK
FGF22,activates,PDGFRA
FGF22,activates,CSF1R
FGF22,activates,DDR2
FGF22,activates,DDR1
FGF22,activates,EPHA3
FGF22,activates,EPHA4
FGF22,activates,PDGFRB
FGF22,activates,MUSK
FGF22,activates,ROR1
FGF22,activates,NTRK3
FGF22,activates,TEK
FGF22,activates,ROS1
FGF22,activates,PTK7
FGF22,activates,TYRO3
FGF22,activates,RET
FGF22,activates,NTRK2
FGF22,activates,NTRK1
FGF22,activates,AATK
FGF22,activates,EPHB1
FGF22,activates,EPHB2
FGF22,activates,ERBB4
FGF22,activates,ERBB3
FGF22,activates,EPHA1
FGF22,activates,FLT4
FGF22,activates,RYK
FGF22,activates,KDR
FGF22,activates,FLT1
KITLG,activates,FGFR2
KITLG,activates,ALK
KITLG,activates,EPHB3
KITLG,activates,MET
KITLG,activates,TIE1
KITLG,activates,AXL
KITLG,activates,IGF1R
KITLG,activates,FGFR3
KITLG,activates,FLT3
KITLG,activates,EPHA2
KITLG,activates,EPHA8
KITLG,activates,EGFR
KITLG,activates,FGFR4
KITLG,activates,FGFR1
KITLG,activates,EPHB4
KITLG,activates,MERTK
KITLG,activates,EPHA7
KITLG,activates,EPHA5
KITLG,activates,LMTK2
KITLG,activates,INSR
KITLG,activates,ERBB2
KITLG,activates,EPHA6
KITLG,activates,MST1R
KITLG,activates,ROR2
KITLG,activates,INSRR
KITLG,activates,LTK
KITLG,activates,PDGFRA
KITLG,activates,CSF1R
KITLG,activates,DDR2
KITLG,activates,DDR1
KITLG,activates,EPHA3
KITLG,activates,EPHA4
KITLG,activates,PDGFRB
KITLG,activates,MUSK
KITLG,activates,ROR1
KITLG,activates,NTRK3
KITLG,activates,TEK
KITLG,activates,ROS1
KITLG,activates,PTK7
KITLG,activates,TYRO3
KITLG,activates,RET
KITLG,activates,NTRK2
KITLG,activates,NTRK1
KITLG,activates,AATK
KITLG,activates,EPHB1
KITLG,activates,EPHB2
KITLG,activates,ERBB4
KITLG,activates,ERBB3
KITLG,activates,EPHA1
KITLG,activates,FLT4
KITLG,activates,RYK
KITLG,activates,KDR
KITLG,activates,FLT1
VEGFA,activates,FGFR2
VEGFA,activates,ALK
VEGFA,activates,EPHB3
VEGFA,activates,MET
VEGFA,activates,TIE1
VEGFA,activates,AXL
VEGFA,activates,IGF1R
VEGFA,activates,FGFR3
VEGFA,activates,FLT3
VEGFA,activates,EPHA2
VEGFA,activates,EPHA8
VEGFA,activates,EGFR
VEGFA,activates,FGFR4
VEGFA,activates,FGFR1
VEGFA,activates,EPHB4
VEGFA,activates,MERTK
VEGFA,activates,EPHA7
VEGFA,activates,EPHA5
VEGFA,activates,LMTK2
VEGFA,activates,INSR
VEGFA,activates,ERBB2
VEGFA,activates,KIT
VEGFA,activates,EPHA6
VEGFA,activates,MST1R
VEGFA,activates,ROR2
VEGFA,activates,INSRR
VEGFA,activates,LTK
VEGFA,activates,PDGFRA
VEGFA,activates,CSF1R
VEGFA,activates,DDR2
VEGFA,activates,DDR1
VEGFA,activates,EPHA3
VEGFA,activates,EPHA4
VEGFA,activates,PDGFRB
VEGFA,activates,MUSK
VEGFA,activates,ROR1
VEGFA,activates,NTRK3
VEGFA,activates,TEK
VEGFA,activates,ROS1
VEGFA,activates,PTK7
VEGFA,activates,TYRO3
VEGFA,activates,RET
VEGFA,activates,NTRK2
VEGFA,activates,NTRK1
VEGFA,activates,AATK
VEGFA,activates,EPHB1
VEGFA,activates,EPHB2
VEGFA,activates,ERBB4
VEGFA,activates,ERBB3
VEGFA,activates,EPHA1
VEGFA,activates,FLT4
VEGFA,activates,RYK
CSF1,activates,FGFR2
CSF1,activates,ALK
CSF1,activates,EPHB3
CSF1,activates,MET
CSF1,activates,TIE1
CSF1,activates,AXL
CSF1,activates,IGF1R
CSF1,activates,FGFR3
CSF1,activates,FLT3
CSF1,activates,EPHA2
CSF1,activates,EPHA8
CSF1,activates,EGFR
CSF1,activates,FGFR4
CSF1,activates,FGFR1
CSF1,activates,EPHB4
CSF1,activates,MERTK
CSF1,activates,EPHA7
CSF1,activates,EPHA5
CSF1,activates,LMTK2
CSF1,activates,INSR
CSF1,activates,ERBB2
CSF1,activates,KIT
CSF1,activates,EPHA6
CSF1,activates,MST1R
CSF1,activates,ROR2
CSF1,activates,INSRR
CSF1,activates,LTK
CSF1,activates,PDGFRA
CSF1,activates,DDR2
CSF1,activates,DDR1
CSF1,activates,EPHA3
CSF1,activates,EPHA4
CSF1,activates,PDGFRB
CSF1,activates,MUSK
CSF1,activates,ROR1
CSF1,activates,NTRK3
CSF1,activates,TEK
CSF1,activates,ROS1
CSF1,activates,PTK7
CSF1,activates,TYRO3
CSF1,activates,RET
CSF1,activates,NTRK2
CSF1,activates,NTRK1
CSF1,activates,AATK
CSF1,activates,EPHB1
CSF1,activates,EPHB2
CSF1,activates,ERBB4
CSF1,activates,ERBB3
CSF1,activates,EPHA1
CSF1,activates,FLT4
CSF1,activates,RYK
CSF1,activates,KDR
CSF1,activates,FLT1
GHR,activates,MAP2K5
GHSR,activates,GNA14
GHSR,activates,GNAI1
GHSR,activates,GNAQ
GNAI1,activates,TNFAIP8
GNAI2,inhibits,ADCY1
GNAI2,activates,TNFAIP8
GNAI3,inhibits,ADCY1
GNAQ,activates,HRAS
GNAQ,activates,RHOA
GNAS,activates,AXIN1
GNB1,activates,PLCB2
GNB3,activates,PIK3CA
GNG12,activates,AKT2
GNG12,activates,PIK3CA
GNG12,activates,PLCE1
GNG12,inhibits,PRKACA
GNG2,activates,PLCG1
GNGT1,activates,PLCG1
GNRHR,activates,GNA14
GNRHR,activates,GNAI3
GOPC,inhibits,ADRB1
GPC3,inhibits,DPP4
GPC4,activates,WNT3A
GPC4,activates,WNT5A
GPER1,activates,EGFR
GPER1,activates,GNAQ
GPR119,activates,GNAL
GPR119,activates,GNAQ
GPR119,activates,GNAZ
GPR132,activates,GNA14
GPR132,activates,GNA15
GPR132,activates,GNAL
GPR174,activates,GNA13
GPR17,activates,GNAI3
GPR183,activates,GNAI1
GPR183,activates,GNAI3
GPR183,activates,GNAZ
GPR34,activates,GNAI1
AKT1,inhibits,NR4A1
GPR84,activates,GNAI1
GPR84,activates,GNAI3
CBL,activates,GRB2
GRB2,activates,GAB2
GRB2,activates,MAP4K1
GRIP1,activates,MEF2C
GRK2,activates,EZR
GRK2,inhibits,MAPK14
GRK2,activates,RPLP2
GRK5,inhibits,BDKRB2
GRK5,activates,LRP6
GRK5,inhibits,TP53
GRK6,inhibits,MC1R
GRPR,activates,GNA14
GRPR,activates,GNAL
GRPR,activates,GNAO1
GRPR,activates,GNAQ
GRPR,activates,PLA2G1B
GSK3A,inhibits,EIF2B5
GSK3A,activates,MAFB
GSK3A,inhibits,MYC
GSK3A,inhibits,NOTCH1
GSK3B,activates,APC
GSK3B,inhibits,ARNTL
GSK3B,activates,BAX
GSK3B,activates,BCL2L12
GSK3B,activates,BORA
PCSK7,inhibits,ETV6
GSK3B,inhibits,CCND3
GSK3B,inhibits,CDC25A
GSK3B,inhibits,CDKN1A
GSK3B,activates,CIITA
GSK3B,inhibits,GPHN
GSK3B,activates,HIST1H1B
GSK3B,inhibits,HDAC4
CAMK2A,inhibits,GABBR1
GSK3B,inhibits,HNRNPD
MAPK3,activates,ATF2
GSK3B,inhibits,MCL1
GSK3B,inhibits,NEB
GSK3B,inhibits,NEFH
GSK3B,inhibits,NFE2L1
GSK3B,activates,NOTCH1
GSK3B,activates,NR1D1
GNA12,activates,RHOA
GSK3B,inhibits,NR3C1
GSK3B,inhibits,PHLPP1
GSK3B,activates,PRKCE
GSK3B,inhibits,PSEN1
GSK3B,inhibits,PTEN
GSK3B,inhibits,RBM38
GSK3B,inhibits,ROR2
GSK3B,inhibits,SFPQ
GSK3B,activates,SPAG5
APOA5,activates,LPL
GXYLT1,activates,NOTCH1
GXYLT1,activates,NOTCH2
GXYLT2,activates,NOTCH1
GXYLT2,activates,NOTCH2
GXYLT2,activates,NOTCH3
GXYLT2,activates,NOTCH4
GZMB,activates,IGF2R
HIST1H2AM,activates,RNF168
MAPK3,activates,TWIST1
CDKN1A,inhibits,CDK3
DAB2IP,activates,MAP3K5
HBA2,activates,CD163
GRK5,inhibits,SNCA
HBB,activates,CD163
HCK,activates,RAPGEF1
HCRTR1,activates,GNA14
HCRTR1,activates,GNAI1
HCRTR1,activates,GNAI3
HCRTR1,activates,GNAO1
HCRTR1,activates,GNAQ
HCRTR1,activates,GNAZ
HCRTR2,activates,GNA13
PTK2,activates,ACTN1
HCRTR2,activates,GNAI1
HCRTR2,activates,GNAO1
SF1,inhibits,FUS
HDAC1,inhibits,RELA
HDAC3,activates,E2F1
HDAC3,activates,HDAC1
HDAC4,inhibits,MEF2C
SRC,activates,PRKCD
FBXO11,inhibits,TP53
HDAC5,inhibits,MEF2D
HDAC7,inhibits,PLAG1
HDAC7,inhibits,PLAGL2
HIC1,inhibits,STAT3
HIF1A,activates,VEGFA
HIPK2,activates,CREB1
HIPK2,inhibits,HMGA1
HLA-G,activates,KIR2DL4
HLA-G,activates,LILRB1
HMGA1,activates,POU3F1
HMGB1,activates,TLR4
HMOX1,inhibits,HBA2
HNF1B,activates,ATF1
HNF1B,activates,CREB1
HOOK2,activates,CNTRL
HOOK3,inhibits,MARCO
HOXB7,activates,PRKDC
HOXD9,activates,MEIS1
HP,activates,APOA1
HP,inhibits,HBA2
HRAS,activates,PIK3CD
HRAS,activates,PIK3CG
HRH1,activates,GNAI3
HRH1,activates,GNAL
HRH1,activates,GNAO1
HRH1,activates,GNAQ
HRH1,activates,GNAS
HRH1,activates,GNAZ
HRH2,activates,GNA14
HRH2,activates,GNAI1
HRH2,activates,GNAI3
HRH2,activates,GNAL
HRH2,activates,GNAQ
HRH2,activates,GNAS
HRH3,activates,GNAI1
HRH3,activates,GNAI3
HRH3,activates,GNAO1
HRH4,activates,GNAI3
HSP90AA1,activates,AR
HSP90AA1,activates,NOD2
HSP90AA1,activates,NOS3
HSP90AA1,activates,PAFAH1B1
HSP90AA1,activates,PPP5C
HSP90AA1,activates,TGFBR1
HSP90AA1,activates,TGFBR2
HSP90AB1,activates,AR
HSP90AB1,activates,NOS3
HSPA1A,activates,ENPP1
HSPA1A,activates,FLCN
HSPA1A,activates,NOD2
HSPA1A,inhibits,NR3C1
HSPA1B,activates,NOD2
HSPA2,inhibits,MAP3K5
HSPB1,activates,GCH1
HSPG2,activates,PTPRS
HTR1A,activates,GNAI1
GSK3B,inhibits,MAP3K4
HTR1B,activates,GNA14
HTR1B,activates,GNAI1
HTR1B,activates,GNAO1
HTR1D,activates,GNAI3
HTR1D,activates,GNAZ
HTR1E,activates,GNAO1
HTR1E,activates,GNAZ
HTR1F,activates,GNAI1
HTR1F,activates,GNAI3
HTR2A,activates,GNA14
HTR2A,activates,GNAI3
HTR2B,activates,GNA14
HTR2C,activates,GNA12
HTR2C,activates,GNAI1
HTR2C,activates,GNAO1
HTR2C,activates,GNAQ
HTR2C,activates,GNAZ
HTR4,activates,GNA14
HTR4,activates,GNAI1
HTR4,activates,GNAI3
FGF13,inhibits,SCN2A
HTR4,activates,GNAL
HTR4,activates,GNAS
HTR4,activates,GNAZ
HTR6,activates,GNA13
HTR6,activates,GNAL
VCP,activates,NPLOC4
HTR6,activates,GNAQ
HTR6,activates,GNAS
HTR6,activates,GNAZ
HTR7,activates,GNA14
HTR7,activates,GNAI3
HTR7,activates,GNAL
HTR7,activates,GNAO1
HTR7,activates,GNAQ
HTR7,activates,GNAS
HTR7,activates,GNAZ
ICAM1,activates,ITGAX
IKBKB,inhibits,CDKN2A
IKBKB,activates,CYLD
IKBKB,activates,NCOA3
IKBKE,activates,ESR1
IKBKE,inhibits,FOXO1
IKBKE,inhibits,FOXO6
IKBKE,inhibits,FOXO4
IKBKE,activates,REL
IKBKE,activates,STAT1
CSNK1E,inhibits,CTNND1
PRKCZ,inhibits,GSK3B
IL10RA,activates,JAK2
IL12A,activates,IL12B
IL15RA,activates,IL2RB
IL15RA,activates,JAK3
IL15RA,activates,TYK2
IL1R1,activates,MAPK8
IL1R1,activates,MAPK9
IL2RB,activates,SHC1
IL4R,activates,IRS1
IL4R,activates,IRS2
IL4R,activates,JAK2
IL4R,activates,STAT5A
IL6R,activates,JAK2
ILK,activates,AKT3
ILK,activates,AKT2
ILK,inhibits,CFL1
MAPK11,activates,HBP1
ILK,activates,NACA
ILK,activates,NACA
ILK,activates,PPP1R14C
INHA,inhibits,TGFBR3
INSR,inhibits,CALM2
FBXO5,inhibits,ANAPC7
INSR,activates,SHC1
ZFP91,activates,MAP3K14
IRAK1,activates,PELI1
IRAK1,activates,PELI3
PELI3,activates,IRAK1
IRAK3,inhibits,IRAK4
IRAK4,activates,NCF1
IRAK4,activates,PELI2
IRF1,activates,IRF8
IRF2BP1,activates,IRF2
IRF2BP2,activates,IRF2
IRF4,inhibits,IRF5
IRF9,activates,IFNAR2
SRC,activates,CBLC
ITCH,inhibits,NOTCH3
ITCH,inhibits,NOTCH2
ITCH,inhibits,NOTCH4
ITCH,activates,TNFAIP3
ITCH,inhibits,TNIP2
FYN,activates,CDK5
GSK3B,activates,TP53
ICAM1,activates,ITGAL
ITGB1BP1,inhibits,ITGB2
ITGB1BP1,inhibits,ITGB3
SRC,activates,BTK
ITGB4,activates,PIK3CA
